"Id","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","Target"
992,3,"5","5",NA,648,0,1,"1","12",4,0,"5","2",25286,0,0,0,1,"7",1040,5,"3","2","7",0,NA,"3",NA,"3","6",0,1963,"2","2",0,0,"1","3",1064,NA,"4",94,"4","2","5","3",633,20,"4",400690.285152852,"3","2","2",431,NA,"11","3",2,1963,"4",25,1040,5,"1","2",0,"4",0,1,"5",639381796,0,"9",1,2007,"5","2",0,"3",0,1963,"2","4",132250
993,3,"5","5",NA,442,0,1,"1","13",6,0,"5","2",8400,0,1,114,1,"4",1478,3,"3","2","7",216,"3","3",NA,"2","5",2,1957,"4","2",0,0,"1","2",1478,NA,"4",70,"4","2","5","3",189,20,"4",35721.489371978,"3","4","4",628,NA,"4","3",2,1957,"4",36,1478,6,"1","3",0,"4",661,1,"5",70560000,0,"9",6,2009,"5","2",0,"3",0,1957,"1","4",156500
994,2,"5",NA,NA,0,0,1,"1","8",4,0,NA,NA,9098,0,0,0,1,"14",605,7,"1","2","7",0,NA,"3",NA,"1","6",0,NA,"4","2",0,0,"1",NA,528,NA,"4",58,"4","2","5","3",348,30,"4",121104.665172575,"3","2","3",180,NA,"15","1",0,2002,"1",25,605,5,"1","2",0,"4",0,1,"5",82773604,0,"9",7,2007,"5","2",144,"3",0,1920,"1","4",86000
995,4,"5","5",NA,528,0,1,"1","17",7,28,"5","2",10140,832,1,0,2,"7",1664,5,"3","2","7",259,"5","3","2","3","6",1,1976,"4","2",0,0,"1","2",832,NA,"3",78,"4","2","5","3",194,60,"4",37636.4169689875,"6","2","4",638,NA,"7","5",2,1976,"4",64,832,8,"3","1",0,"4",0,0,"5",102819600,0,"9",3,2006,"5","2",0,"3",0,1976,"1","4",162900
996,1,"5","5",NA,240,0,1,"1","4",4,0,"2","6",6324,0,0,49,1,"9",520,6,"3","1","7",0,NA,"3",NA,"1","6",0,1920,"4","2",0,0,"1","3",520,NA,"4",60,"5","2","5","2",0,30,"4",-0.412353773179377,"3","2","4",520,NA,"9","2",1,1950,"1",16,520,4,"6","1",0,"2",0,0,"5",39992976,0,"9",5,2008,"5","2",87,"8",0,1927,"1","4",68500
997,8,"1",NA,"2",0,0,2,"2","23",6,110,NA,NA,10896,1440,0,0,2,"13",3395,7,"1","2","7",0,NA,"3",NA,"2","6",0,NA,"1","2",0,515,"1",NA,1440,NA,"4",60,"3","2","5","2",256,190,"2",65536.6769245613,"4","4","4",1184,NA,"14","1",0,1995,"4",196,1440,14,"4","2",0,"2",0,0,"5",118722816,0,"9",3,2007,"1","2",0,"3",0,1914,"1","1",200000
998,2,"5","5",NA,714,0,1,"1","12",6,32,"5","2",9819,0,0,264,2,"10",1567,5,"3","2","7",0,"5","3",NA,"3","6",2,1977,"4","2",0,0,"1","2",1567,NA,"4",NA,"4","2","5","3",1567,20,"4",2455488.98359812,"3","2","2",0,NA,"8","5",2,1977,"1",25,1567,5,"1","1",0,"3",0,1,"5",96412761,0,"9",5,2009,"5","2",0,"3",0,1977,"2","4",196000
999,3,"5","5",NA,860,0,1,"1","6",8,42,"5","2",10226,0,0,172,2,"13",1630,5,"3","2","7",0,"3","4",NA,"3","6",1,2008,"4","2",0,0,"1","2",1622,NA,"1",61,"4","2","5","3",0,20,"3",-1.10694257830173,"3","2","2",1622,NA,"14","1",3,2008,"1",64,1630,8,"6","3",0,"1",0,1,"5",104571076,270,"9",1,2009,"5","2",0,"3",0,2008,"1","4",295493
1000,2,"5","5",NA,880,0,1,"1","24",8,66,"5","2",11443,0,0,326,2,"13",2028,5,"3","2","7",0,"3","2",NA,"3","6",2,2005,"4","2",0,0,"1","2",1868,NA,"1",88,"4","2","5","3",1460,20,"3",2131599.87232298,"3","4","2",408,NA,"14","1",3,2006,"4",49,2028,7,"3","2",0,"3",0,1,"5",130942249,208,"7",3,2006,"6","2",0,"3",0,2005,"1","4",369900
1001,4,"5","5",NA,442,0,1,"1","13",6,124,"5","2",7700,788,1,0,1,"9",1839,5,"3","2","7",0,"5","2",NA,"2","6",1,1966,"4","2",0,0,"1","3",756,NA,"4",70,"4","2","5","5",0,60,"4",-1.35230496380707,"6","2","4",756,NA,"9","5",2,1966,"4",49,1051,7,"6","2",0,"4",0,0,"5",59290000,351,"9",6,2010,"5","2",216,"3",0,1966,"1","4",155000
1002,3,"5","5",NA,252,0,1,"1","8",5,0,"5","2",9060,0,0,116,1,"14",1340,6,"3","2","7",0,"3","2","3","3",NA,1,1957,"4","2",0,0,"1","2",0,NA,NA,60,"4","2","5","1",0,20,"4",0.274859359099225,"3","4",NA,0,NA,"15","1",1,2006,"4",49,1340,7,NA,"2",0,"4",0,0,"5",82083600,98,"9",6,2007,"5","2",0,"3",180,1957,"1",NA,120000
1003,2,"5","5",NA,676,0,1,"1","21",6,102,"5","2",7862,0,0,0,2,"13",1218,5,"3","2","7",0,NA,"3",NA,"3","6",0,2009,"4","2",0,0,"1","1",1218,NA,"3",75,"2","2","5","3",27,20,"3",729.32129097389,"3","2","4",1191,NA,"14","1",2,2009,"1",16,1218,4,"3","2",0,"3",0,0,"5",61811044,0,"7",9,2009,"6","2",0,"3",0,2009,"1","4",208300
1004,2,"5","5",NA,430,0,1,"1","8",5,64,"5","2",8536,0,1,80,1,"13",1125,5,"3","2","7",0,NA,"3",NA,"3","6",0,2007,"4","2",0,0,"1","3",1125,NA,"3",74,"4","2","1","3",0,20,"4",0.143649317408217,"3","2","4",1125,NA,"14","3",2,2007,"4",25,1125,5,"6","2",0,"4",0,0,"5",72863296,0,"7",4,2007,"6","2",0,"3",0,2006,"1","4",155000
1005,3,"5","5",NA,480,0,1,"1","8",5,0,"5","6",9937,0,0,0,1,"9",1486,7,"3","2","7",0,NA,"3","3","3","6",0,1968,"4","2",0,0,"1","1",1486,NA,"4",75,"4","2","1","3",637,20,"4",405769.932665647,"3","4","4",849,NA,"9","1",2,1999,"4",49,1486,7,"2","3",0,"4",0,1,"3",98743969,0,"9",3,2009,"5","2",0,"3",0,1964,"1","4",167000
1006,3,"5","5",NA,271,0,1,"1","13",6,0,"5","2",9600,556,1,0,1,"13",1668,8,"3","2","4",0,NA,"3","3","2","6",0,1950,"4","2",0,0,"1","3",856,NA,"4",80,"4","2","5","3",120,50,"4",14399.9974738675,"1","2","4",736,NA,"14","1",1,2005,"4",36,1112,6,"2","2",0,"4",0,0,"3",92160000,0,"9",9,2009,"5","2",0,"3",0,1950,"1","4",140000
1007,3,"5","5",NA,495,0,1,"1","8",6,0,"5","2",10452,0,0,0,1,"14",1094,5,"3","2","7",287,"3","4",NA,"2","6",2,1953,"4","2",0,0,"1","2",1094,NA,"4",85,"4","2","5","3",500,20,"4",250001.561320701,"3","4","3",594,NA,"15","1",2,1953,"1",25,1094,5,"5","1",0,"4",0,0,"5",109244304,216,"9",6,2008,"5","2",0,"3",0,1953,"1","4",155000
1008,3,"5","5",NA,264,400,1,"1","19",5,0,"5","2",10000,0,0,165,1,"7",1144,6,"3","2","7",0,"5","3","2","2","6",1,1961,"4","2",0,0,"1","2",864,"3","4",80,"4","2","1","2",594,20,"4",352834.355343645,"3","4","4",270,NA,"7","1",1,1983,"4",36,1144,6,"2","2",0,"4",0,1,"5",1e+08,0,"9",3,2009,"5","2",0,"3",0,1961,"1","4",131400
1009,2,"5","5",NA,297,480,1,"1","13",5,285,"5","2",7535,0,0,12,1,"9",912,7,"3","2","7",0,NA,"3","4","2","4",0,1958,"4","2",0,0,"1","1",912,"3","4",70,"4","2","5","3",111,20,"4",12321.9294131244,"3","2","4",522,NA,"9","2",1,1985,"1",25,912,5,"2","2",1,"4",279,0,"5",56776225,0,"9",6,2007,"5","2",0,"3",0,1958,"1","4",120000
1010,4,"5","5",NA,389,500,1,"1","5",6,98,"5","2",159000,700,0,0,2,"14",2144,7,"3","2","7",0,"5","1",NA,"2","6",2,1958,"3","2",0,0,"1","1",1444,"3","3",NA,"4","2","2","3",697,50,"3",485809.132296466,"1","2","2",747,NA,"7","3",2,2006,"2",49,1444,7,"5","2",1,"3",0,0,"5",2.5281e+10,472,"9",6,2007,"5","2",0,"3",0,1958,"3","4",277000
1011,5,"1","5",NA,480,0,2,"3","13",5,0,"5","6",11600,1169,0,0,2,"9",2274,5,"3","2","7",0,NA,"2",NA,"2","6",0,1960,"4","2",0,0,"1","3",1105,NA,"4",80,"4","2","1","2",443,90,"4",196248.893919728,"6","2","4",662,NA,"9","5",2,1960,"4",144,1105,12,"5","2",0,"4",0,0,"5",134560000,361,"9",1,2010,"5","2",0,"3",0,1960,"1","4",154300
1012,3,"5","5","2",672,0,2,"2","18",6,25,"3","6",10800,691,0,0,2,"14",1912,7,"3","1","7",0,"5","3",NA,"1","6",1,2003,"4","2",0,0,"1","3",482,NA,"2",60,"5","2","5","3",0,190,"4",1.42494587760782,"1","2","4",482,NA,"15","1",2,2000,"4",49,1221,7,"6","2",0,"4",0,0,"5",116640000,0,"9",4,2008,"5","2",212,"3",0,1905,"1","4",163000
1013,4,"5","5",NA,431,0,1,"1","24",8,0,"5","2",14191,915,1,135,2,"13",1908,5,"3","2","7",0,NA,"3",NA,"3","6",0,2002,"4","2",0,0,"1","1",967,NA,"3",85,"4","2","5","3",0,60,"3",0.936296218136413,"6","2","4",967,NA,"14","1",2,2002,"4",81,993,9,"6","2",0,"3",0,0,"5",201384481,0,"9",4,2010,"5","2",0,"3",0,2002,"1","4",202900
1014,3,"5","5",NA,276,0,1,"1","13",5,80,"5","2",7200,0,0,0,1,"9",988,7,"3","2","7",0,NA,"3",NA,"2","5",0,1950,"4","2",0,0,"1","3",876,NA,"4",60,"4","2","5","3",534,20,"4",285156.690079595,"3","2","4",246,NA,"9","5",1,1950,"4",36,988,6,"2","1",0,"4",96,0,"5",51840000,0,"9",5,2007,"5","2",0,"3",0,1950,"1","4",119000
1015,4,"5","5",NA,486,0,1,"1","17",7,43,"5","2",9900,880,1,0,2,"9",1978,5,"3","2","7",0,"3","2","1","2","6",1,1968,"4","2",0,0,"1","2",832,NA,"4",NA,"4","2","5","2",552,60,"4",304704.735142996,"6","2","4",280,NA,"9","3",2,1968,"4",81,1098,9,"2","3",0,"4",0,0,"5",98010000,342,"9",4,2008,"5","2",0,"3",0,1968,"1","4",176000
1016,3,"5","5",NA,947,0,1,"1","16",7,62,"5","2",14154,1101,1,192,2,"13",2172,5,"3","2","7",0,"3","2",NA,"3","6",1,2006,"4","2",0,0,"1","2",1063,NA,"1",109,"4","2","1","3",0,60,"3",0.255663835832183,"6","2","4",1063,NA,"14","1",3,2006,"4",81,1071,9,"6","3",0,"3",0,0,"5",200335716,350,"7",8,2007,"6","2",0,"3",0,2006,"1","2",280000
1017,3,"5","5",NA,690,0,1,"1","9",7,60,"5","2",14859,0,0,144,2,"13",1670,5,"3","2","7",0,"3","2",NA,"3","6",1,2006,"2","2",0,0,"1","2",1670,NA,"3",50,"4","2","2","3",0,20,"3",-0.278600621620781,"3","4","4",1670,NA,"14","1",3,2006,"1",49,1670,7,"6","3",0,"3",0,0,"5",220789881,27,"7",8,2006,"6","2",0,"3",0,2006,"1","4",240000
1018,2,"1","5",NA,273,0,1,"1","18",5,20,"5","2",5784,0,0,144,1,"9",886,8,"3","2","7",0,NA,"3",NA,"1","6",0,1938,"4","2",0,0,"1","3",190,NA,"2",50,"5","2","5","1",0,30,"4",0.252927315322775,"3","2","4",190,NA,"9","3",1,1996,"4",16,886,4,"6","1",0,"4",0,0,"5",33454656,0,"9",12,2009,"5","2",80,"3",0,1938,"1","4",91300
1019,3,"5","5",NA,895,0,1,"1","16",8,45,"5","2",14226,0,0,315,2,"13",1973,5,"3","2","7",0,"3","2",NA,"3","6",1,2006,"4","2",0,0,"1","1",1935,NA,"3",110,"4","2","1","3",0,20,"3",0.755231500543453,"3","4","1",1935,NA,"14","3",3,2006,"4",81,1973,9,"6","3",0,"3",0,0,"5",202379076,375,"7",7,2007,"6","2",0,"3",0,2006,"1","4",395000
1020,2,"5","5",NA,499,0,1,"5","22",8,48,"5","2",5330,0,0,96,2,"6",1652,5,"3","2","7",0,NA,"3",NA,"3","6",0,2000,"4","2",0,0,"1","2",1494,NA,"3",41,"4","2","5","3",1196,120,"3",1430416.64821294,"3","2","1",298,NA,"6","1",2,2000,"4",36,1652,6,"3","3",0,"1",0,1,"5",28408900,0,"9",8,2007,"5","2",0,"3",0,2000,"1","4",251000
1021,3,"5","5",NA,546,0,1,"1","6",6,36,"5","2",9531,914,1,0,2,"13",1796,5,"3","2","7",0,NA,"3","3","3","6",0,1998,"4","2",0,0,"1","2",794,NA,"3",NA,"4","2","2","3",706,60,"4",498435.188691154,"6","2","3",88,NA,"14","1",2,1998,"1",49,882,7,"3","2",0,"4",0,1,"5",90839961,0,"9",5,2007,"5","2",0,"3",0,1998,"1","4",211000
1022,3,"5","5",NA,457,0,1,"1","20",7,70,"5","2",9453,730,1,370,2,"7",1744,7,"3","2","7",0,NA,"3",NA,"3","6",0,1993,"4","2",0,0,"1","2",996,NA,"3",NA,"4","2","2","8",402,60,"3",161603.092684728,"6","2","4",594,NA,"7","1",2,2003,"1",49,1014,7,"2","1",0,"3",0,0,"5",89359209,0,"9",2,2010,"5","2",0,"3",238,1993,"1","4",194500
1023,3,"5","5",NA,645,0,1,"1","6",7,36,"5","2",9375,977,1,576,2,"13",2034,5,"3","2","7",0,NA,"2","1","3","6",0,1998,"4","2",0,0,"1","2",1057,NA,"3",NA,"4","2","5","3",739,60,"4",546119.447075551,"6","2","4",318,NA,"14","1",2,1998,"4",64,1057,8,"3","1",0,"3",0,1,"5",87890625,573,"9",2,2009,"5","2",0,"3",0,1997,"1","4",219500
1024,3,"5","5",NA,480,0,1,"1","21",7,120,"5","2",11639,0,0,0,2,"6",1428,5,"3","2","7",0,NA,NA,NA,"3","6",0,2007,"4","2",0,0,"1","1",1428,NA,"3",95,"2","2","1","3",0,20,"3",-1.20031598750689,"3","2","4",1428,NA,"6","1",2,2008,"4",36,1428,6,"6","3",0,"3",0,0,"5",135466321,NA,"7",12,2008,"6","2",0,"3",0,2007,"1","4",182000
1025,2,"5","5",NA,440,0,1,"1","8",4,64,"5","2",8546,0,0,132,2,"13",1121,5,"3","2","7",0,NA,"3",NA,"3","6",0,2003,"4","2",0,0,"1","2",1121,NA,"3",80,"5","2","1","3",0,20,"4",-0.00502312807846891,"3","2","4",1121,NA,"14","1",2,2004,"4",25,1121,5,"6","2",0,"4",0,0,"5",73034116,0,"9",3,2010,"5","2",0,"3",0,2003,"1","4",140000
1026,4,"5","5",NA,372,0,1,"1","9",5,40,"5","4",21930,1104,1,100,2,"13",1838,5,"3","2","7",0,"3","3",NA,"3","6",1,2005,"4","2",0,0,"1","1",732,NA,"3",60,"4","2","5","7",0,60,"3",-0.322388599430168,"6","2","1",732,NA,"14","1",2,2005,"3",49,734,7,"6","3",0,"4",0,0,"5",480924900,0,"9",7,2006,"5","2",0,"3",0,2005,"1","2",192140
1027,3,"5","5",NA,418,0,1,"1","13",6,0,"5","2",9600,0,0,110,1,"7",1644,5,"3","2","7",0,"3","4",NA,"2","6",2,1953,"4","2",0,0,"1","1",1416,NA,"4",80,"4","2","5","3",1285,20,"4",1651224.43383074,"3","4","4",131,NA,"7","5",2,1953,"4",49,1644,7,"3","2",0,"4",0,1,"5",92160000,238,"9",10,2009,"5","2",0,"3",0,1953,"1","4",167000
1028,2,"5","5",NA,384,0,1,"1","8",4,24,"2","6",11767,550,1,168,1,"9",1346,7,"3","1","4",0,NA,"3","2","2","6",0,1950,"4","2",0,0,"1","3",560,NA,"2",70,"4","2","5","3",0,50,"4",-0.441743177258081,"6","2","4",560,NA,"7","3",1,2000,"4",36,796,6,"6","2",0,"4",0,0,"5",138462289,0,"9",5,2007,"5","2",0,"3",0,1910,"1","4",112000
1029,3,"5","5",NA,186,0,1,"1","7",5,0,"2","6",7681,523,1,192,1,"14",1343,6,"3","2","7",0,"3","3",NA,"1","6",1,1921,"4","2",0,0,"1","3",731,NA,"4",54,"4","2","3","3",0,50,"4",1.219604181683,"1","2","4",731,NA,"15","1",1,1950,"1",49,820,7,"6","2",0,"4",0,0,"5",58997761,0,"9",7,2009,"5","2",102,"3",0,1921,"1","4",154900
1030,2,"5","5",NA,576,0,1,"1","13",5,240,"5","6",8872,0,0,0,1,"13",912,8,"3","2","7",0,NA,"2",NA,"2","6",0,1992,"4","2",0,0,"1","3",912,NA,"4",72,"4","2","1","3",595,20,"4",354026.503288314,"3","2","4",317,NA,"14","1",2,2008,"4",25,912,5,"1","3",0,"3",0,1,"5",78712384,300,"9",12,2008,"5","2",0,"3",0,1965,"1","4",147000
1031,4,"5",NA,NA,0,0,0,"3","8",6,0,NA,NA,9400,0,0,0,2,"15",980,5,"3","2","7",0,NA,"2",NA,"2","6",0,NA,"4","2",0,0,"1",NA,945,NA,"3",35,"4","6","2","3",945,90,"4",893023.901662003,"7","1","2",0,NA,"11","5",0,1975,"1",16,980,4,"3","1",2,"4",0,0,"5",88360000,250,"9",10,2006,"2","2",0,"3",0,1975,"1","2",127500
1032,2,"5","5",NA,352,0,1,"1","19",5,0,"5","6",12968,0,0,140,1,"7",912,6,"3","2","7",176,NA,"3",NA,"2","6",0,1962,"4","2",0,0,"1","3",912,NA,"4",NA,"4","2","5","3",737,20,"4",543166.398022579,"3","4","4",175,NA,"11","5",1,1962,"2",16,912,4,"1","2",0,"4",0,1,"5",168169024,0,"9",9,2008,"5","2",0,"3",0,1962,"1","4",144000
1033,3,"5","5",NA,1053,0,1,"1","21",8,51,"5","2",10728,844,1,192,2,"13",1939,5,"3","2","7",0,"3","3",NA,"3","6",1,2006,"4","2",0,0,"1","2",1095,NA,"3",84,"2","2","5","3",0,60,"3",0.380413573654481,"6","2","3",1095,NA,"14","3",3,2006,"4",64,1095,8,"6","1",0,"3",0,0,"5",115089984,0,"7",8,2006,"6","2",0,"3",0,2006,"1","4",266000
1034,4,"2","5",NA,216,0,1,"1","23",6,66,"5","6",6858,806,1,0,1,"14",1647,4,"3","1","7",0,NA,"3",NA,"3","6",0,1920,"1","2",0,0,"1","3",806,NA,"3",66,"4","2","1","3",0,70,"4",-0.835465318317101,"6","2","4",806,NA,"15","5",1,1950,"4",36,841,6,"6","3",0,"2",0,1,"5",47032164,0,"9",5,2010,"5","2",136,"3",0,1915,"1","4",128000
1035,3,"5","5",NA,663,0,1,"1","21",7,96,"5","2",7500,860,1,0,2,"13",1674,5,"3","2","7",0,NA,"3",NA,"3","6",0,2000,"4","2",0,0,"1","2",814,NA,"3",NA,"2","2","5","3",533,60,"3",284089.459974709,"6","2","4",281,NA,"14","1",2,2000,"4",49,814,7,"3","1",0,"3",0,1,"5",56250000,0,"9",1,2010,"5","2",0,"3",0,2000,"1","4",216000
1036,2,"5","5",NA,286,0,1,"1","13",5,0,"5","2",9000,0,0,0,1,"14",1128,5,"3","2","3",0,NA,"3","2","2","6",0,1954,"4","2",0,0,"1","3",936,NA,"4",75,"4","2","5","3",812,20,"4",659343.879813199,"3","2","4",124,NA,"15","5",1,1954,"4",25,1128,5,"4","2",0,"4",0,0,"5",8.1e+07,0,"9",6,2006,"4","2",0,"3",0,1954,"1","4",118000
1037,3,"5","5",NA,606,0,1,"1","6",7,35,"5","2",8400,0,0,0,2,"13",1484,5,"3","2","7",0,NA,"2",NA,"3","6",0,2004,"4","2",0,0,"1","2",1473,NA,"3",70,"4","2","5","3",712,20,"3",506945.247728109,"3","2","1",761,NA,"14","1",2,2005,"4",49,1484,7,"3","2",0,"3",0,1,"5",70560000,109,"9",5,2010,"5","2",0,"3",144,2004,"1","4",213000
1038,3,"5","5",NA,583,0,1,"1","17",7,73,"5","2",10140,0,0,78,2,"13",1680,5,"3","2","1",0,"5","3",NA,"3","3",1,1998,"4","2",0,0,"1","1",1650,NA,"1",78,"4","2","5","7",144,20,"3",20736.1305690846,"3","4","4",379,NA,"14","1",2,1999,"4",49,1680,7,"4","2",0,"3",1127,1,"5",102819600,0,"9",6,2009,"5","2",0,"3",0,1998,"1","4",213250
1039,2,"5","5",NA,632,0,1,"1","6",7,61,"5","2",6762,0,0,105,2,"13",1208,5,"3","2","7",0,NA,"4",NA,"3","6",0,2006,"4","2",0,0,"1","2",1187,NA,"3",64,"4","2","5","3",686,20,"3",470595.44077103,"3","2","1",501,NA,"14","1",2,2006,"4",36,1208,6,"3","3",0,"3",0,1,"5",45724644,24,"9",2,2010,"5","2",0,"3",0,2006,"1","4",206000
1040,2,"5","5",NA,240,0,1,"1","7",5,0,"2","3",6305,0,0,0,1,"9",954,7,"3","2","7",0,"3","3","3","3","6",1,1938,"1","2",0,0,"1","3",920,NA,"2",50,"4","2","5","3",0,30,"4",0.313160051407488,"3","2","4",920,NA,"9","1",1,1950,"4",25,954,5,"6","3",0,"2",0,0,"3",39753025,0,"9",6,2007,"5","2",0,"3",0,1938,"1","1",119750
1041,3,"5","5",NA,270,0,1,"1","19",5,90,"5","2",8246,0,0,406,1,"10",1060,8,"3","2","7",0,"5","3","3","2","1",1,1968,"4","2",0,0,"1","3",1060,NA,"4",NA,"4","2","5","3",188,20,"4",35344.4162442929,"3","2","3",204,NA,"11","1",1,2001,"1",36,1060,6,"5","1",0,"3",668,1,"3",67996516,0,"9",5,2010,"5","2",0,"3",0,1968,"1","4",154000
1042,4,"5","5",NA,836,0,1,"1","14",8,84,"5","2",14260,1053,1,192,2,"13",2198,5,"3","2","7",0,"5","2",NA,"3","6",1,2000,"4","2",0,0,"1","2",1145,NA,"3",84,"4","2","3","3",655,60,"3",429025.198685764,"6","2","1",490,NA,"14","1",3,2000,"1",81,1145,9,"3","1",0,"3",0,1,"5",203347600,350,"9",12,2008,"5","2",0,"3",0,2000,"1","4",250000
1043,3,"1","2",NA,520,0,2,"2","18",5,0,"5","2",10800,648,0,142,2,"14",2414,4,"1","1","5",0,"3","3",NA,"2","6",1,1970,"4","2",0,0,"1","3",954,NA,"4",60,"4","2","1","3",664,190,"4",440896.67448315,"1","2","4",290,NA,"15","5",2,1970,"4",100,1766,10,"2","2",0,"4",0,0,"2",116640000,0,"3",5,2006,"5","2",0,"3",0,1900,"1","1",160000
1044,2,"2","5",NA,400,0,2,"3","13",3,0,"5","6",8544,0,0,0,2,"12",1040,4,"3","1","7",0,NA,"3",NA,"2",NA,0,1949,"4","2",0,0,"1","3",0,NA,NA,60,"4","2","5","3",0,90,"4",0.14829520504971,"3","2",NA,0,NA,"12","3",2,1950,"4",36,1040,6,NA,"1",0,"4",0,0,"5",72999936,0,"9",7,2006,"5","2",0,"3",0,1950,"1",NA,93500
1045,3,"5","5",NA,905,0,1,"1","6",8,45,"5","4",9240,1208,1,0,2,"13",2263,5,"3","2","7",189,"5","2",NA,"3","6",1,2001,"4","2",0,0,"1","1",1055,NA,"3",NA,"4","2","5","3",0,60,"3",-0.55182211423003,"6","2","4",1055,NA,"14","1",2,2002,"4",49,1055,7,"6","2",0,"3",0,0,"5",85377600,396,"9",9,2008,"5","2",0,"3",0,2001,"1","4",287000
1046,3,"5","5",NA,364,0,1,"1","13",6,0,"5","3",9600,0,0,0,1,"1",1520,6,"3","2","7",0,"3","2",NA,"2","4",2,1955,"4","2",0,0,"1","2",1156,NA,"4",80,"4","2","5","3",674,80,"4",454276.814962768,"8","2","1",350,NA,"1","1",1,1972,"4",49,1520,7,"2","3",0,"4",132,1,"5",92160000,164,"9",3,2010,"5","2",189,"3",0,1955,"1","4",153000
1047,2,"5","5",NA,529,0,1,"1","5",4,137,"5","2",53227,0,0,224,1,"10",1663,6,"3","2","3",0,"3","3",NA,"2","6",2,1954,"3","2",0,0,"1","1",1364,NA,"3",NA,"4","6","2","3",1116,20,"4",1245456.22354985,"3","1","2",248,NA,"11","1",2,1994,"1",36,1663,6,"2","1",0,"3",0,1,"5",2833113529,0,"9",3,2008,"5","2",0,"3",0,1954,"2","4",256000
1048,3,"5","5",NA,672,0,1,"1","4",7,0,"5","6",7264,596,1,74,2,"14",1548,7,"3","1","7",144,NA,"3",NA,"1","6",0,1978,"4","2",0,0,"1","3",952,NA,"4",55,"4","2","5","3",0,50,"3",-1.52576022436688,"1","2","4",952,NA,"15","3",2,2007,"4",25,952,5,"6","3",0,"1",0,0,"3",52765696,0,"9",10,2009,"5","3",0,"3",0,1925,"1","4",205000
1049,3,"5","5",NA,500,0,1,"1","17",6,0,"5","2",13175,0,0,349,2,"10",2073,6,"3","2","3",0,"5","4","3","2","5",2,1978,"4","2",0,0,"1","3",1542,NA,"3",85,"4","2","5","3",790,20,"4",624100.065211553,"3","2","4",589,NA,"11","5",2,1988,"4",49,2073,7,"1","2",0,"4",163,1,"5",173580625,119,"9",2,2010,"5","2",0,"3",0,1978,"1","4",210000
1050,4,"5","5",NA,360,0,1,"1","7",6,0,"5","6",16560,1175,1,0,2,"14",2345,8,"3","2","7",0,"3","3",NA,"1","6",1,1932,"4","2",0,0,"1","3",952,NA,"3",80,"4","2","5","3",503,70,"4",253009.166141086,"6","2","4",449,NA,"15","5",2,1950,"1",81,1170,9,"5","2",0,"4",0,0,"5",274233600,0,"9",7,2006,"5","2",0,"3",0,1932,"1","4",239000
1051,2,"5","5",NA,528,0,2,"3","20",5,0,"5","6",7018,0,2,120,0,"10",1224,5,"3","2","7",0,"5","4",NA,"2","6",2,1979,"1","2",0,0,"1","3",1086,NA,"3",64,"4","2","5","2",1086,90,"4",1179395.0793075,"7","2","1",0,NA,"11","5",2,1979,"4",36,1224,6,"3","3",0,"4",0,2,"5",49252324,275,"9",6,2009,"3","2",0,"3",0,1979,"1","4",153337
1052,3,"5","5",NA,460,0,1,"1","9",6,40,"5","2",8121,711,1,100,2,"13",1664,5,"3","2","7",0,"5","3",NA,"3","6",1,2000,"4","2",0,0,"1","2",953,NA,"3",NA,"4","2","5","3",0,60,"4",1.03745182162709,"6","2","4",953,NA,"14","1",2,2000,"1",49,953,7,"6","3",0,"4",0,0,"5",65950641,0,"9",1,2006,"5","2",0,"3",0,2000,"1","4",172400
1053,3,"5","5","1",704,0,1,"1","18",7,48,"5","6",10800,978,1,0,1,"14",2554,8,"2","2","7",0,NA,"3",NA,"1","6",0,1996,"1","2",0,0,"1","3",718,NA,"4",60,"5","2","5","3",0,70,"4",0.578846114600264,"6","2","4",718,NA,"14","1",2,1998,"4",64,1576,8,"6","1",0,"4",0,0,"3",116640000,0,"9",7,2007,"5","2",143,"3",0,1890,"1","4",159500
1054,4,"5","5",NA,493,0,1,"1","6",7,133,"5","2",8750,975,1,144,2,"13",1908,5,"3","2","7",0,"5","3",NA,"3","6",1,1994,"4","2",0,0,"1","3",915,NA,"3",70,"4","2","5","3",642,60,"3",412161.61558733,"6","2","4",273,NA,"14","1",2,1995,"4",64,933,8,"3","3",0,"3",0,1,"3",76562500,0,"9",7,2008,"5","2",0,"3",0,1994,"1","4",210000
1055,3,"5","5",NA,500,0,1,"1","9",7,34,"5","2",11851,0,0,0,2,"7",1442,5,"3","2","7",0,NA,"3",NA,"3","6",0,1990,"4","2",0,0,"1","2",1424,NA,"3",99,"4","2","1","3",0,20,"4",0.761091522964388,"3","2","4",1424,NA,"7","1",2,1990,"4",25,1442,5,"6","3",0,"4",0,0,"5",140446201,0,"9",5,2009,"5","2",0,"3",508,1990,"1","4",180500
